층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각
1층,C블록,17,1,1층 C블록17열 1,420,2279,216,1층 C블록17열 15,2327.4228236399163,37.65672427969288,4.820620702835131
1층,C블록,17,2,1층 C블록17열 2,360,2282,216,1층 C블록17열 14,2320.297394731977,37.94726253744937,4.309004963674435
1층,C블록,17,3,1층 C블록17열 3,300,2286,216,1층 C블록17열 13,2315.6968713542797,38.17110706311821,3.807622736028301
1층,C블록,17,4,1층 C블록17열 4,240,2289,216,1층 C블록17열 12,2311.66109107715,38.3596789087521,3.3361493417995374
1층,C블록,17,5,1층 C블록17열 5,180,2290,216,1층 C블록17열 11,2307.19656726513,38.529645532546326,2.915366721989795
1층,C블록,17,6,1층 C블록17열 6,120,2291,216,1층 C블록17열 10,2304.286657514642,38.646813828012675,2.567942164259188
1층,C블록,17,7,1층 C블록17열 7,60,2292,216,1층 C블록17열 9,2302.9372548986216,38.71043855132462,2.3322255455158127
1층,C블록,17,8,1층 C블록17열 8,0,2293,216,1층 C블록17열 8,2303.1511022944196,38.720149641108236,2.246694929502264
1층,C블록,17,9,1층 C블록17열 9,-60,2292,216,1층 C블록17열 7,2302.9372548986216,38.71043855132462,2.3322255455158127
1층,C블록,17,10,1층 C블록17열 10,-120,2291,216,1층 C블록17열 6,2304.286657514642,38.646813828012675,2.567942164259188
1층,C블록,17,11,1층 C블록17열 11,-180,2290,216,1층 C블록17열 5,2307.19656726513,38.529645532546326,2.915366721989795
1층,C블록,17,12,1층 C블록17열 12,-240,2289,216,1층 C블록17열 4,2311.66109107715,38.3596789087521,3.3361493417995374
1층,C블록,17,13,1층 C블록17열 13,-300,2286,216,1층 C블록17열 3,2315.6968713542797,38.17110706311821,3.807622736028301
1층,C블록,17,14,1층 C블록17열 14,-360,2282,216,1층 C블록17열 2,2320.297394731977,37.94726253744937,4.309004963674435
1층,C블록,17,15,1층 C블록17열 15,-420,2279,216,1층 C블록17열 1,2327.4228236399163,37.65672427969288,4.820620702835131
1층,D블록,17,1,1층 D블록17열 1,-585,2267,216,1층 B블록17열 13,2351.2060734865413,36.66975708229825,6.249530593917667
1층,D블록,17,2,1층 D블록17열 2,-637,2262,216,1층 B블록17열 12,2359.8874973184634,36.305474223966584,6.696348727347709
1층,D블록,17,3,1층 D블록17열 3,-689,2257,216,1층 B블록17열 11,2369.689009131789,35.909027818424704,7.135124327878873
1층,D블록,17,4,1층 D블록17열 4,-742,2253,216,1층 B블록17열 10,2381.8541097220877,35.4592598891523,7.565970981294613
1층,D블록,17,5,1층 D블록17열 5,-794,2246,216,1층 B블록17열 9,2391.9882942857394,35.02913007466543,7.995208633669906
1층,D블록,17,6,1층 D블록17열 6,-846,2239,216,1층 B블록17열 8,2403.2255408096844,34.57025123088012,8.412941743302136
1층,D블록,17,7,1층 D블록17열 7,-898,2232,216,1층 B블록17열 7,2415.550454865309,34.08456984511903,8.81805432521274
1층,D블록,17,8,1층 D블록17열 8,-950,2224,216,1층 B블록17열 6,2428.0304775681875,33.58500956918926,9.216258106218135
1층,D블록,17,9,1층 D블록17열 9,-1002,2217,216,1층 B블록17열 5,2442.488280422242,33.051321845948756,9.593653752115452
1층,D블록,17,10,1층 D블록17열 10,-1054,2209,216,1층 B블록17열 4,2457.0822127067704,32.5068143590781,9.963048013729084
1층,D블록,17,11,1층 D블록17열 11,-1106,2200,216,1층 B블록17열 3,2471.819572703477,31.951822767484042,10.3243610794132
1층,D블록,17,12,1층 D블록17열 12,-1158,2191,216,1층 B블록17열 2,2487.5893953785862,31.378281618165442,10.670271701969636
1층,D블록,17,13,1층 D블록17열 13,-1210,2183,216,1층 B블록17열 1,2505.243501139161,30.78065942340738,10.993046355518
1층,E블록,17,1,1층 E블록17열 1,-1373,2151,216,1층 A블록17열 11,2560.9736429725317,28.874380625749524,11.951619515115917
1층,E블록,17,2,1층 E블록17열 2,-1419,2142,216,1층 A블록17열 10,2578.4454619014145,28.317791369385777,12.193119128353326
1층,E블록,17,3,1층 E블록17열 3,-1466,2132,216,1층 A블록17열 9,2596.3890309427825,27.747346641664944,12.43288272880303
1층,E블록,17,4,1층 E블록17열 4,-1512,2122,216,1층 A블록17열 8,2614.5141039971463,27.185111199834008,12.656414708676202
1층,E블록,17,5,1층 E블록17열 5,-1558,2110,216,1층 A블록17열 7,2631.7522679766043,26.626595141321236,12.8826349285141
1층,E블록,17,6,1층 E블록17열 6,-1604,2099,216,1층 A블록17열 6,2650.5231559071503,26.060675022621336,13.08877699650838
1층,E블록,17,7,1층 E블록17열 7,-1651,2088,216,1층 A블록17열 5,2670.618093251074,25.479860869821742,13.28484344578437
1층,E블록,17,8,1층 E블록17열 8,-1697,2077,216,1층 A블록17열 4,2690.7980228920937,24.911511131180237,13.4662042206157
1층,E블록,17,9,1층 E블록17열 9,-1743,2066,216,1층 A블록17열 3,2711.6528170103193,24.343752853067205,13.635576137928377
1층,E블록,17,10,1층 E블록17열 10,-1789,2052,216,1층 A블록17열 2,2730.9121186885527,23.781495736219213,13.81546969226939
1층,E블록,17,11,1층 E블록17열 11,-1834,2039,216,1층 A블록17열 1,2750.9512900086033,23.2310761910709,13.974807484387332
1층,A블록,18,1,1층 A블록18열 1,1807,2146,238,1층 E블록18열 10,2815.5299678746096,23.4244158386413,13.171447624572409
1층,A블록,18,2,1층 A블록18열 2,1762,2159,238,1층 E블록18열 9,2796.8855893654286,23.93244091964183,13.001930711821917
1층,A블록,18,3,1층 A블록18열 3,1716,2170,238,1층 E블록18열 8,2776.724689269716,24.45598223350687,12.833988590310112
1층,A블록,18,4,1층 A블록18열 4,1669,2181,238,1층 E블록18열 7,2756.6222084282786,24.9911363564646,12.652849728415793
1층,A블록,18,5,1층 A블록18열 5,1623,2192,238,1층 E블록18열 6,2737.816100471323,25.512807189488203,12.46278306836141
1층,A블록,18,6,1층 A블록18열 6,1577,2204,238,1층 E블록18열 5,2720.5126355155935,26.0280697669638,12.25451607831678
1층,A블록,18,7,1층 A블록18열 7,1531,2216,238,1층 E블록18열 4,2703.9343557120615,26.538584996741005,12.0350805278634
1층,A블록,18,8,1층 A블록18열 8,1485,2225,238,1층 E블록18열 3,2685.6086833341897,27.05724112244072,11.825629290604304
1층,A블록,18,9,1층 A블록18열 9,1438,2235,238,1층 E블록18열 2,2668.279033384627,27.578490452499384,11.594299973929157
1층,A블록,18,10,1층 A블록18열 10,1392,2244,238,1층 E블록18열 1,2651.3852982921967,28.086688468243207,11.362012740632126
1층,B블록,18,1,1층 B블록18열 1,1225,2277,238,1층 D블록18열 13,2596.5357690584583,29.861970390433903,10.422141626467495
1층,B블록,18,2,1층 B블록18열 2,1173,2285,238,1층 D블록18열 12,2579.4956871450668,30.404526954038364,10.115143676001544
1층,B블록,18,3,1층 B블록18열 3,1120,2294,238,1층 D블록18열 11,2563.8798723809196,30.93552120215542,9.782282734521528
1층,B블록,18,4,1층 B블록18열 4,1068,2303,238,1층 D블록18열 10,2549.7209651253997,31.43763581485015,9.441044289157396
1층,B블록,18,5,1층 B블록18열 5,1015,2311,238,1층 D블록18열 9,2535.269216473864,31.94101219358385,9.087317111995223
1층,B블록,18,6,1층 B블록18열 6,963,2319,238,1층 D블록18열 8,2522.2557364391105,32.413312664058786,8.726550361523614
1층,B블록,18,7,1층 B블록18열 7,910,2326,238,1층 D블록18열 7,2508.9878437330062,32.8846532980789,8.353366248553723
1층,B블록,18,8,1층 B블록18열 8,857,2333,238,1층 D블록18열 6,2496.79434475489,33.33264950989784,7.9681469515329235
1층,B블록,18,9,1층 B블록18열 9,805,2340,238,1층 D블록18열 5,2486.014682177078,33.74617261534197,7.578684014149865
1층,B블록,18,10,1층 B블록18열 10,752,2347,238,1층 D블록18열 4,2475.9961631634246,34.142514808339,7.172601427608995
1층,B블록,18,11,1층 B블록18열 11,699,2352,238,1층 D블록18열 3,2465.1874168103327,34.535746328647896,6.767815213808253
1층,B블록,18,12,1층 B블록18열 12,646,2357,238,1층 D블록18열 2,2455.485491710346,34.90062901871088,6.354819303159287
1층,B블록,18,13,1층 B블록18열 13,593,2361,238,1층 D블록18열 1,2445.938265778595,35.24916806450108,5.939818721365847
1층,C블록,18,1,1층 C블록18열 1,420,2374,238,1층 C블록18열 15,2422.585395811673,36.1676599481634,4.565559627928599
1층,C블록,18,2,1층 C블록18열 2,360,2377,238,1층 C블록18열 14,2415.8586465271514,36.42475989456796,4.102011761662804
1층,C블록,18,3,1층 C블록18열 3,300,2381,238,1층 C블록18열 13,2411.598017912604,36.62176219532173,3.651298014854356
1층,C블록,18,4,1층 C블록18열 4,240,2384,238,1층 C블록18열 12,2407.8413569004083,36.78783827764211,3.2317600781717917
1층,C블록,18,5,1층 C블록18열 5,180,2385,238,1층 C블록18열 11,2403.595015804451,36.93840727233108,2.8623362529257714
1층,C블록,18,6,1층 C블록18열 6,120,2386,238,1층 C블록18열 10,2400.841519134489,37.04199184330521,2.5620311204810484
1층,C블록,18,7,1층 C블록18열 7,60,2387,238,1층 C블록18열 9,2399.5860059601946,37.09797284196623,2.361472721982724
1층,C블록,18,8,1층 C블록18열 8,0,2388,238,1층 C블록18열 8,2399.8308273709627,37.10604520130912,2.289336659345749
1층,C블록,18,9,1층 C블록18열 9,-60,2387,238,1층 C블록18열 7,2399.5860059601946,37.09797284196623,2.361472721982724
1층,C블록,18,10,1층 C블록18열 10,-120,2386,238,1층 C블록18열 6,2400.841519134489,37.04199184330521,2.5620311204810484
1층,C블록,18,11,1층 C블록18열 11,-180,2385,238,1층 C블록18열 5,2403.595015804451,36.93840727233108,2.8623362529257714
1층,C블록,18,12,1층 C블록18열 12,-240,2384,238,1층 C블록18열 4,2407.8413569004083,36.78783827764211,3.2317600781717917
1층,C블록,18,13,1층 C블록18열 13,-300,2381,238,1층 C블록18열 3,2411.598017912604,36.62176219532173,3.651298014854356
1층,C블록,18,14,1층 C블록18열 14,-360,2377,238,1층 C블록18열 2,2415.8586465271514,36.42475989456796,4.102011761662804
1층,C블록,18,15,1층 C블록18열 15,-420,2374,238,1층 C블록18열 1,2422.585395811673,36.1676599481634,4.565559627928599
1층,D블록,18,1,1층 D블록18열 1,-593,2361,238,1층 B블록18열 13,2445.938265778595,35.24916806450108,5.939818721365847
1층,D블록,18,2,1층 D블록18열 2,-646,2357,238,1층 B블록18열 12,2455.485491710346,34.90062901871088,6.354819303159287
1층,D블록,18,3,1층 D블록18열 3,-699,2352,238,1층 B블록18열 11,2465.1874168103327,34.535746328647896,6.767815213808253
1층,D블록,18,4,1층 D블록18열 4,-752,2347,238,1층 B블록18열 10,2475.9961631634246,34.142514808339,7.172601427608995
1층,D블록,18,5,1층 D블록18열 5,-805,2340,238,1층 B블록18열 9,2486.014682177078,33.74617261534197,7.578684014149865
1층,D블록,18,6,1층 D블록18열 6,-857,2333,238,1층 B블록18열 8,2496.79434475489,33.33264950989784,7.9681469515329235
1층,D블록,18,7,1층 D블록18열 7,-910,2326,238,1층 B블록18열 7,2508.9878437330062,32.8846532980789,8.353366248553723
1층,D블록,18,8,1층 D블록18열 8,-963,2319,238,1층 B블록18열 6,2522.2557364391105,32.413312664058786,8.726550361523614
1층,D블록,18,9,1층 D블록18열 9,-1015,2311,238,1층 B블록18열 5,2535.269216473864,31.94101219358385,9.087317111995223
1층,D블록,18,10,1층 D블록18열 10,-1068,2303,238,1층 B블록18열 4,2549.7209651253997,31.43763581485015,9.441044289157396
1층,D블록,18,11,1층 D블록18열 11,-1120,2294,238,1층 B블록18열 3,2563.8798723809196,30.93552120215542,9.782282734521528
1층,D블록,18,12,1층 D블록18열 12,-1173,2285,238,1층 B블록18열 2,2579.4956871450668,30.404526954038364,10.115143676001544
1층,D블록,18,13,1층 D블록18열 13,-1225,2277,238,1층 B블록18열 1,2596.5357690584583,29.861970390433903,10.422141626467495
1층,E블록,18,1,1층 E블록18열 1,-1392,2244,238,1층 A블록18열 10,2651.3852982921967,28.086688468243207,11.362012740632126
1층,E블록,18,2,1층 E블록18열 2,-1438,2235,238,1층 A블록18열 9,2668.279033384627,27.578490452499384,11.594299973929157
1층,E블록,18,3,1층 E블록18열 3,-1485,2225,238,1층 A블록18열 8,2685.6086833341897,27.05724112244072,11.825629290604304
1층,E블록,18,4,1층 E블록18열 4,-1531,2216,238,1층 A블록18열 7,2703.9343557120615,26.538584996741005,12.0350805278634
1층,E블록,18,5,1층 E블록18열 5,-1577,2204,238,1층 A블록18열 6,2720.5126355155935,26.0280697669638,12.25451607831678
1층,E블록,18,6,1층 E블록18열 6,-1623,2192,238,1층 A블록18열 5,2737.816100471323,25.512807189488203,12.46278306836141
1층,E블록,18,7,1층 E블록18열 7,-1669,2181,238,1층 A블록18열 4,2756.6222084282786,24.9911363564646,12.652849728415793
1층,E블록,18,8,1층 E블록18열 8,-1716,2170,238,1층 A블록18열 3,2776.724689269716,24.45598223350687,12.833988590310112
1층,E블록,18,9,1층 E블록18열 9,-1762,2159,238,1층 A블록18열 2,2796.8855893654286,23.93244091964183,13.001930711821917
1층,E블록,18,10,1층 E블록18열 10,-1807,2146,238,1층 A블록18열 1,2815.5299678746096,23.4244158386413,13.171447624572409
1층,A블록,19,1,1층 A블록19열 1,1779,2252,261,1층 E블록19열 9,2881.7470395577748,23.53416878705933,12.409790583408416
1층,A블록,19,2,1층 A블록19열 2,1733,2263,261,1층 E블록19열 8,2862.2681565499765,24.017709617882247,12.243745301662894
1층,A블록,19,3,1층 A블록19열 3,1687,2275,261,1층 E블록19열 7,2844.2424298923606,24.49698369598079,12.061228218499885
1층,A블록,19,4,1층 A블록19열 4,1641,2286,261,1층 E블록19열 6,2826.09235517879,24.97666916887876,11.875343005865485
1층,A블록,19,5,1층 A블록19열 5,1595,2297,261,1층 E블록19열 5,2808.6215480195974,25.45314996518511,11.679445962547394
1층,A블록,19,6,1층 A블록19열 6,1549,2309,261,1층 E블록19열 4,2792.6695114173463,25.921140591323606,11.466929266140818
1층,A블록,19,7,1층 A블록19열 7,1502,2319,261,1층 E블록19열 3,2775.2271979065067,26.403571809177024,11.254292639009494
1층,A블록,19,8,1층 A블록19열 8,1456,2328,261,1층 E블록19열 2,2758.1952432704975,26.874374667368226,11.041138892305247
1층,A블록,19,9,1층 A블록19열 9,1409,2338,261,1층 E블록19열 1,2742.1972941420536,27.344990955680196,10.807704249008568
1층,B블록,19,1,1층 B블록19열 1,1250,2369,261,1층 D블록19열 14,2691.241720841887,28.891651008952508,9.959383237566446
1층,B블록,19,2,1층 B블록19열 2,1199,2377,261,1층 D블록19열 13,2675.0422426571135,29.37759634598459,9.6747258829919
1층,B블록,19,3,1층 B블록19열 3,1149,2386,261,1층 D블록19열 12,2661.0745949709867,29.832262014664764,9.377123056887578
1층,B블록,19,4,1층 B블록19열 4,1099,2394,261,1층 D블록19열 11,2647.1037002731873,30.28058932450433,9.074657937175138
1층,B블록,19,5,1층 B블록19열 5,1048,2403,261,1층 D블록19열 10,2634.5462607439636,30.714493210064152,8.750293992629896
1층,B블록,19,6,1층 B블록19열 6,998,2410,261,1층 D블록19열 9,2621.4928952793293,31.139415084084387,8.432579963677822
1층,B블록,19,7,1층 B블록19열 7,947,2417,261,1층 D블록19열 8,2608.988118025837,31.55641392050286,8.099056843601891
1층,B블록,19,8,1층 B블록19열 8,897,2424,261,1층 D블록19열 7,2597.7886750080347,31.9450818450906,7.76188456938516
1층,B블록,19,9,1층 B블록19열 9,846,2431,261,1층 D블록19열 6,2587.1988713664823,32.32241753878691,7.409831006335023
1층,B블록,19,10,1층 B블록19열 10,796,2439,261,1층 D블록19열 5,2578.8481925076553,32.658259005922055,7.0511584247757835
1층,B블록,19,11,1층 B블록19열 11,745,2443,261,1층 D블록19열 4,2567.3712236449173,33.02500024022583,6.698430839601696
1층,B블록,19,12,1층 B블록19열 12,694,2448,261,1층 D블록19열 3,2557.8234888279526,33.35759652954397,6.3339041770544044
1층,B블록,19,13,1층 B블록19열 13,644,2452,261,1층 D블록19열 2,2548.5605741280706,33.67130160401449,5.97499922041394
1층,B블록,19,14,1층 B블록19열 14,593,2457,261,1층 D블록19열 1,2540.987800049422,33.95515244209316,5.600740822560533
1층,C블록,19,1,1층 C블록19열 1,420,2469,261,1층 C블록19열 15,2518.0313739109765,34.7835373492099,4.344980525487872
1층,C블록,19,2,1층 C블록19열 2,360,2472,261,1층 C블록19열 14,2511.673744736764,35.01179778470028,3.924965579204816
1층,C블록,19,3,1층 C블록19열 3,300,2476,261,1층 C블록19열 13,2507.7274572807946,35.185732843737426,3.519739810075131
1층,C블록,19,4,1층 C블록19열 4,240,2479,261,1층 C블록19열 12,2504.2288234105126,35.33247590401185,3.146280759182078
1층,C블록,19,5,1층 C블록19열 5,180,2480,261,1층 C블록19열 11,2500.184193214572,35.46632183260683,2.8216234540682326
1층,C블록,19,6,1층 C블록19열 6,120,2481,261,1층 C블록19열 10,2497.5752240923593,35.558212650197724,2.5613780154577066
1층,C블록,19,7,1층 C블록19열 7,60,2482,261,1층 C블록19열 9,2496.406417232579,35.60763230552567,2.3898802475684167
1층,C블록,19,8,1층 C블록19열 8,0,2483,261,1층 C블록19열 8,2496.679795248081,35.614328630149565,2.328597581385311
1층,C블록,19,9,1층 C블록19열 9,-60,2482,261,1층 C블록19열 7,2496.406417232579,35.60763230552567,2.3898802475684167
1층,C블록,19,10,1층 C블록19열 10,-120,2481,261,1층 C블록19열 6,2497.5752240923593,35.558212650197724,2.5613780154577066
1층,C블록,19,11,1층 C블록19열 11,-180,2480,261,1층 C블록19열 5,2500.184193214572,35.46632183260683,2.8216234540682326
1층,C블록,19,12,1층 C블록19열 12,-240,2479,261,1층 C블록19열 4,2504.2288234105126,35.33247590401185,3.146280759182078
1층,C블록,19,13,1층 C블록19열 13,-300,2476,261,1층 C블록19열 3,2507.7274572807946,35.185732843737426,3.519739810075131
1층,C블록,19,14,1층 C블록19열 14,-360,2472,261,1층 C블록19열 2,2511.673744736764,35.01179778470028,3.924965579204816
1층,C블록,19,15,1층 C블록19열 15,-420,2469,261,1층 C블록19열 1,2518.0313739109765,34.7835373492099,4.344980525487872
1층,D블록,19,1,1층 D블록19열 1,-593,2457,261,1층 B블록19열 14,2540.987800049422,33.95515244209316,5.600740822560533
1층,D블록,19,2,1층 D블록19열 2,-644,2452,261,1층 B블록19열 13,2548.5605741280706,33.67130160401449,5.97499922041394
